"MTU (CET/CEST),""Area"",""Sequence"",""Day-ahead Price (EUR/MWh)"",""Intraday Period (CET/CEST)"",""Intraday Price (EUR/MWh)"""
"15/04/2026 15:00:00 - 15/04/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""128.16"","""","""""
"15/04/2026 15:15:00 - 15/04/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""127.16"","""","""""
"15/04/2026 15:30:00 - 15/04/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""128.13"","""","""""
"15/04/2026 15:45:00 - 15/04/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""129.60"","""","""""
"15/04/2026 16:00:00 - 15/04/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""127.16"","""","""""
"15/04/2026 16:15:00 - 15/04/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""127.16"","""","""""
"15/04/2026 16:30:00 - 15/04/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""127.16"","""","""""
"15/04/2026 16:45:00 - 15/04/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""136.10"","""","""""
"15/04/2026 17:00:00 - 15/04/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""127.16"","""","""""
"15/04/2026 17:15:00 - 15/04/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""138.87"","""","""""
"15/04/2026 17:30:00 - 15/04/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""146.94"","""","""""
"15/04/2026 17:45:00 - 15/04/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""152.16"","""","""""
"15/04/2026 18:00:00 - 15/04/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""137.20"","""","""""
"15/04/2026 18:15:00 - 15/04/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""146.26"","""","""""
"15/04/2026 18:30:00 - 15/04/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""154.42"","""","""""
"15/04/2026 18:45:00 - 15/04/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""162.12"","""","""""
"15/04/2026 19:00:00 - 15/04/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""154.92"","""","""""
"15/04/2026 19:15:00 - 15/04/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""162.52"","""","""""
"15/04/2026 19:30:00 - 15/04/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""166.93"","""","""""
"15/04/2026 19:45:00 - 15/04/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""176.71"","""","""""
"15/04/2026 20:00:00 - 15/04/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""175.52"","""","""""
"15/04/2026 20:15:00 - 15/04/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""169.23"","""","""""
"15/04/2026 20:30:00 - 15/04/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""174.00"","""","""""
"15/04/2026 20:45:00 - 15/04/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""168.07"","""","""""
"15/04/2026 21:00:00 - 15/04/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""167.64"","""","""""
"15/04/2026 21:15:00 - 15/04/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""159.00"","""","""""
"15/04/2026 21:30:00 - 15/04/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""151.06"","""","""""
"15/04/2026 21:45:00 - 15/04/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""143.05"","""","""""
"15/04/2026 22:00:00 - 15/04/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""145.03"","""","""""
"15/04/2026 22:15:00 - 15/04/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""137.12"","""","""""
"15/04/2026 22:30:00 - 15/04/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""130.01"","""","""""
"15/04/2026 22:45:00 - 15/04/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""127.16"","""","""""
"15/04/2026 23:00:00 - 15/04/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""134.21"","""","""""
"15/04/2026 23:15:00 - 15/04/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""129.33"","""","""""
"15/04/2026 23:30:00 - 15/04/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""129.70"","""","""""
"15/04/2026 23:45:00 - 16/04/2026 00:00:00,""BZN|IT-North"",""Without Sequence"",""127.16"","""","""""
"16/04/2026 00:00:00 - 16/04/2026 00:15:00,""BZN|IT-North"",""Without Sequence"",""132.72"","""","""""
"16/04/2026 00:15:00 - 16/04/2026 00:30:00,""BZN|IT-North"",""Without Sequence"",""129.10"","""","""""
"16/04/2026 00:30:00 - 16/04/2026 00:45:00,""BZN|IT-North"",""Without Sequence"",""123.42"","""","""""
"16/04/2026 00:45:00 - 16/04/2026 01:00:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"16/04/2026 01:00:00 - 16/04/2026 01:15:00,""BZN|IT-North"",""Without Sequence"",""125.33"","""","""""
"16/04/2026 01:15:00 - 16/04/2026 01:30:00,""BZN|IT-North"",""Without Sequence"",""123.04"","""","""""
"16/04/2026 01:30:00 - 16/04/2026 01:45:00,""BZN|IT-North"",""Without Sequence"",""120.78"","""","""""
"16/04/2026 01:45:00 - 16/04/2026 02:00:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 02:00:00 - 16/04/2026 02:15:00,""BZN|IT-North"",""Without Sequence"",""119.77"","""","""""
"16/04/2026 02:15:00 - 16/04/2026 02:30:00,""BZN|IT-North"",""Without Sequence"",""120.78"","""","""""
"16/04/2026 02:30:00 - 16/04/2026 02:45:00,""BZN|IT-North"",""Without Sequence"",""117.82"","""","""""
"16/04/2026 02:45:00 - 16/04/2026 03:00:00,""BZN|IT-North"",""Without Sequence"",""114.16"","""","""""
"16/04/2026 03:00:00 - 16/04/2026 03:15:00,""BZN|IT-North"",""Without Sequence"",""114.22"","""","""""
"16/04/2026 03:15:00 - 16/04/2026 03:30:00,""BZN|IT-North"",""Without Sequence"",""114.21"","""","""""
"16/04/2026 03:30:00 - 16/04/2026 03:45:00,""BZN|IT-North"",""Without Sequence"",""117.41"","""","""""
"16/04/2026 03:45:00 - 16/04/2026 04:00:00,""BZN|IT-North"",""Without Sequence"",""114.21"","""","""""
"16/04/2026 04:00:00 - 16/04/2026 04:15:00,""BZN|IT-North"",""Without Sequence"",""119.87"","""","""""
"16/04/2026 04:15:00 - 16/04/2026 04:30:00,""BZN|IT-North"",""Without Sequence"",""117.99"","""","""""
"16/04/2026 04:30:00 - 16/04/2026 04:45:00,""BZN|IT-North"",""Without Sequence"",""117.29"","""","""""
"16/04/2026 04:45:00 - 16/04/2026 05:00:00,""BZN|IT-North"",""Without Sequence"",""114.20"","""","""""
"16/04/2026 05:00:00 - 16/04/2026 05:15:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 05:15:00 - 16/04/2026 05:30:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 05:30:00 - 16/04/2026 05:45:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"16/04/2026 05:45:00 - 16/04/2026 06:00:00,""BZN|IT-North"",""Without Sequence"",""135.55"","""","""""
"16/04/2026 06:00:00 - 16/04/2026 06:15:00,""BZN|IT-North"",""Without Sequence"",""129.39"","""","""""
"16/04/2026 06:15:00 - 16/04/2026 06:30:00,""BZN|IT-North"",""Without Sequence"",""140.31"","""","""""
"16/04/2026 06:30:00 - 16/04/2026 06:45:00,""BZN|IT-North"",""Without Sequence"",""145.74"","""","""""
"16/04/2026 06:45:00 - 16/04/2026 07:00:00,""BZN|IT-North"",""Without Sequence"",""159.79"","""","""""
"16/04/2026 07:00:00 - 16/04/2026 07:15:00,""BZN|IT-North"",""Without Sequence"",""154.14"","""","""""
"16/04/2026 07:15:00 - 16/04/2026 07:30:00,""BZN|IT-North"",""Without Sequence"",""153.05"","""","""""
"16/04/2026 07:30:00 - 16/04/2026 07:45:00,""BZN|IT-North"",""Without Sequence"",""154.24"","""","""""
"16/04/2026 07:45:00 - 16/04/2026 08:00:00,""BZN|IT-North"",""Without Sequence"",""156.39"","""","""""
"16/04/2026 08:00:00 - 16/04/2026 08:15:00,""BZN|IT-North"",""Without Sequence"",""171.69"","""","""""
"16/04/2026 08:15:00 - 16/04/2026 08:30:00,""BZN|IT-North"",""Without Sequence"",""169.37"","""","""""
"16/04/2026 08:30:00 - 16/04/2026 08:45:00,""BZN|IT-North"",""Without Sequence"",""152.94"","""","""""
"16/04/2026 08:45:00 - 16/04/2026 09:00:00,""BZN|IT-North"",""Without Sequence"",""145.83"","""","""""
"16/04/2026 09:00:00 - 16/04/2026 09:15:00,""BZN|IT-North"",""Without Sequence"",""178.52"","""","""""
"16/04/2026 09:15:00 - 16/04/2026 09:30:00,""BZN|IT-North"",""Without Sequence"",""157.18"","""","""""
"16/04/2026 09:30:00 - 16/04/2026 09:45:00,""BZN|IT-North"",""Without Sequence"",""140.33"","""","""""
"16/04/2026 09:45:00 - 16/04/2026 10:00:00,""BZN|IT-North"",""Without Sequence"",""125.41"","""","""""
"16/04/2026 10:00:00 - 16/04/2026 10:15:00,""BZN|IT-North"",""Without Sequence"",""147.75"","""","""""
"16/04/2026 10:15:00 - 16/04/2026 10:30:00,""BZN|IT-North"",""Without Sequence"",""143.00"","""","""""
"16/04/2026 10:30:00 - 16/04/2026 10:45:00,""BZN|IT-North"",""Without Sequence"",""129.39"","""","""""
"16/04/2026 10:45:00 - 16/04/2026 11:00:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 11:00:00 - 16/04/2026 11:15:00,""BZN|IT-North"",""Without Sequence"",""129.80"","""","""""
"16/04/2026 11:15:00 - 16/04/2026 11:30:00,""BZN|IT-North"",""Without Sequence"",""124.07"","""","""""
"16/04/2026 11:30:00 - 16/04/2026 11:45:00,""BZN|IT-North"",""Without Sequence"",""115.08"","""","""""
"16/04/2026 11:45:00 - 16/04/2026 12:00:00,""BZN|IT-North"",""Without Sequence"",""113.69"","""","""""
"16/04/2026 12:00:00 - 16/04/2026 12:15:00,""BZN|IT-North"",""Without Sequence"",""111.17"","""","""""
"16/04/2026 12:15:00 - 16/04/2026 12:30:00,""BZN|IT-North"",""Without Sequence"",""110.42"","""","""""
"16/04/2026 12:30:00 - 16/04/2026 12:45:00,""BZN|IT-North"",""Without Sequence"",""108.60"","""","""""
"16/04/2026 12:45:00 - 16/04/2026 13:00:00,""BZN|IT-North"",""Without Sequence"",""98.88"","""","""""
"16/04/2026 13:00:00 - 16/04/2026 13:15:00,""BZN|IT-North"",""Without Sequence"",""105.09"","""","""""
"16/04/2026 13:15:00 - 16/04/2026 13:30:00,""BZN|IT-North"",""Without Sequence"",""105.32"","""","""""
"16/04/2026 13:30:00 - 16/04/2026 13:45:00,""BZN|IT-North"",""Without Sequence"",""108.04"","""","""""
"16/04/2026 13:45:00 - 16/04/2026 14:00:00,""BZN|IT-North"",""Without Sequence"",""108.32"","""","""""
"16/04/2026 14:00:00 - 16/04/2026 14:15:00,""BZN|IT-North"",""Without Sequence"",""108.60"","""","""""
"16/04/2026 14:15:00 - 16/04/2026 14:30:00,""BZN|IT-North"",""Without Sequence"",""109.12"","""","""""
"16/04/2026 14:30:00 - 16/04/2026 14:45:00,""BZN|IT-North"",""Without Sequence"",""111.07"","""","""""
"16/04/2026 14:45:00 - 16/04/2026 15:00:00,""BZN|IT-North"",""Without Sequence"",""111.87"","""","""""
"16/04/2026 15:00:00 - 16/04/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 15:15:00 - 16/04/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""109.66"","""","""""
"16/04/2026 15:30:00 - 16/04/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""108.60"","""","""""
"16/04/2026 15:45:00 - 16/04/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""109.60"","""","""""
"16/04/2026 16:00:00 - 16/04/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 16:15:00 - 16/04/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""110.56"","""","""""
"16/04/2026 16:30:00 - 16/04/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 16:45:00 - 16/04/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""121.30"","""","""""
"16/04/2026 17:00:00 - 16/04/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""110.00"","""","""""
"16/04/2026 17:15:00 - 16/04/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""113.91"","""","""""
"16/04/2026 17:30:00 - 16/04/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""119.75"","""","""""
"16/04/2026 17:45:00 - 16/04/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""128.21"","""","""""
"16/04/2026 18:00:00 - 16/04/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""115.86"","""","""""
"16/04/2026 18:15:00 - 16/04/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""132.24"","""","""""
"16/04/2026 18:30:00 - 16/04/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""140.58"","""","""""
"16/04/2026 18:45:00 - 16/04/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""160.72"","""","""""
"16/04/2026 19:00:00 - 16/04/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""141.59"","""","""""
"16/04/2026 19:15:00 - 16/04/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""144.38"","""","""""
"16/04/2026 19:30:00 - 16/04/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""157.89"","""","""""
"16/04/2026 19:45:00 - 16/04/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""171.69"","""","""""
"16/04/2026 20:00:00 - 16/04/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""168.07"","""","""""
"16/04/2026 20:15:00 - 16/04/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""168.07"","""","""""
"16/04/2026 20:30:00 - 16/04/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""164.17"","""","""""
"16/04/2026 20:45:00 - 16/04/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""162.45"","""","""""
"16/04/2026 21:00:00 - 16/04/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""164.75"","""","""""
"16/04/2026 21:15:00 - 16/04/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""155.19"","""","""""
"16/04/2026 21:30:00 - 16/04/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""154.24"","""","""""
"16/04/2026 21:45:00 - 16/04/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""141.10"","""","""""
"16/04/2026 22:00:00 - 16/04/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""147.87"","""","""""
"16/04/2026 22:15:00 - 16/04/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""143.00"","""","""""
"16/04/2026 22:30:00 - 16/04/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""135.33"","""","""""
"16/04/2026 22:45:00 - 16/04/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""125.40"","""","""""
"16/04/2026 23:00:00 - 16/04/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""130.72"","""","""""
"16/04/2026 23:15:00 - 16/04/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""130.00"","""","""""
"16/04/2026 23:30:00 - 16/04/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""127.01"","""","""""
"16/04/2026 23:45:00 - 17/04/2026 00:00:00,""BZN|IT-North"",""Without Sequence"",""121.25"","""","""""
"17/04/2026 00:00:00 - 17/04/2026 00:15:00,""BZN|IT-North"",""Without Sequence"",""128.48"","""","""""
"17/04/2026 00:15:00 - 17/04/2026 00:30:00,""BZN|IT-North"",""Without Sequence"",""123.41"","""","""""
"17/04/2026 00:30:00 - 17/04/2026 00:45:00,""BZN|IT-North"",""Without Sequence"",""119.28"","""","""""
"17/04/2026 00:45:00 - 17/04/2026 01:00:00,""BZN|IT-North"",""Without Sequence"",""116.80"","""","""""
"17/04/2026 01:00:00 - 17/04/2026 01:15:00,""BZN|IT-North"",""Without Sequence"",""118.00"","""","""""
"17/04/2026 01:15:00 - 17/04/2026 01:30:00,""BZN|IT-North"",""Without Sequence"",""117.61"","""","""""
"17/04/2026 01:30:00 - 17/04/2026 01:45:00,""BZN|IT-North"",""Without Sequence"",""114.00"","""","""""
"17/04/2026 01:45:00 - 17/04/2026 02:00:00,""BZN|IT-North"",""Without Sequence"",""112.77"","""","""""
"17/04/2026 02:00:00 - 17/04/2026 02:15:00,""BZN|IT-North"",""Without Sequence"",""113.04"","""","""""
"17/04/2026 02:15:00 - 17/04/2026 02:30:00,""BZN|IT-North"",""Without Sequence"",""112.77"","""","""""
"17/04/2026 02:30:00 - 17/04/2026 02:45:00,""BZN|IT-North"",""Without Sequence"",""112.31"","""","""""
"17/04/2026 02:45:00 - 17/04/2026 03:00:00,""BZN|IT-North"",""Without Sequence"",""113.44"","""","""""
"17/04/2026 03:00:00 - 17/04/2026 03:15:00,""BZN|IT-North"",""Without Sequence"",""109.22"","""","""""
"17/04/2026 03:15:00 - 17/04/2026 03:30:00,""BZN|IT-North"",""Without Sequence"",""108.30"","""","""""
"17/04/2026 03:30:00 - 17/04/2026 03:45:00,""BZN|IT-North"",""Without Sequence"",""108.84"","""","""""
"17/04/2026 03:45:00 - 17/04/2026 04:00:00,""BZN|IT-North"",""Without Sequence"",""108.84"","""","""""
"17/04/2026 04:00:00 - 17/04/2026 04:15:00,""BZN|IT-North"",""Without Sequence"",""111.11"","""","""""
"17/04/2026 04:15:00 - 17/04/2026 04:30:00,""BZN|IT-North"",""Without Sequence"",""110.94"","""","""""
"17/04/2026 04:30:00 - 17/04/2026 04:45:00,""BZN|IT-North"",""Without Sequence"",""112.42"","""","""""
"17/04/2026 04:45:00 - 17/04/2026 05:00:00,""BZN|IT-North"",""Without Sequence"",""114.50"","""","""""
"17/04/2026 05:00:00 - 17/04/2026 05:15:00,""BZN|IT-North"",""Without Sequence"",""108.90"","""","""""
"17/04/2026 05:15:00 - 17/04/2026 05:30:00,""BZN|IT-North"",""Without Sequence"",""114.43"","""","""""
"17/04/2026 05:30:00 - 17/04/2026 05:45:00,""BZN|IT-North"",""Without Sequence"",""120.51"","""","""""
"17/04/2026 05:45:00 - 17/04/2026 06:00:00,""BZN|IT-North"",""Without Sequence"",""135.00"","""","""""
"17/04/2026 06:00:00 - 17/04/2026 06:15:00,""BZN|IT-North"",""Without Sequence"",""126.39"","""","""""
"17/04/2026 06:15:00 - 17/04/2026 06:30:00,""BZN|IT-North"",""Without Sequence"",""141.93"","""","""""
"17/04/2026 06:30:00 - 17/04/2026 06:45:00,""BZN|IT-North"",""Without Sequence"",""143.36"","""","""""
"17/04/2026 06:45:00 - 17/04/2026 07:00:00,""BZN|IT-North"",""Without Sequence"",""143.36"","""","""""
"17/04/2026 07:00:00 - 17/04/2026 07:15:00,""BZN|IT-North"",""Without Sequence"",""147.15"","""","""""
"17/04/2026 07:15:00 - 17/04/2026 07:30:00,""BZN|IT-North"",""Without Sequence"",""145.67"","""","""""
"17/04/2026 07:30:00 - 17/04/2026 07:45:00,""BZN|IT-North"",""Without Sequence"",""143.36"","""","""""
"17/04/2026 07:45:00 - 17/04/2026 08:00:00,""BZN|IT-North"",""Without Sequence"",""139.44"","""","""""
"17/04/2026 08:00:00 - 17/04/2026 08:15:00,""BZN|IT-North"",""Without Sequence"",""150.04"","""","""""
"17/04/2026 08:15:00 - 17/04/2026 08:30:00,""BZN|IT-North"",""Without Sequence"",""143.50"","""","""""
"17/04/2026 08:30:00 - 17/04/2026 08:45:00,""BZN|IT-North"",""Without Sequence"",""128.46"","""","""""
"17/04/2026 08:45:00 - 17/04/2026 09:00:00,""BZN|IT-North"",""Without Sequence"",""118.00"","""","""""
"17/04/2026 09:00:00 - 17/04/2026 09:15:00,""BZN|IT-North"",""Without Sequence"",""143.36"","""","""""
"17/04/2026 09:15:00 - 17/04/2026 09:30:00,""BZN|IT-North"",""Without Sequence"",""118.00"","""","""""
"17/04/2026 09:30:00 - 17/04/2026 09:45:00,""BZN|IT-North"",""Without Sequence"",""128.64"","""","""""
"17/04/2026 09:45:00 - 17/04/2026 10:00:00,""BZN|IT-North"",""Without Sequence"",""118.00"","""","""""
"17/04/2026 10:00:00 - 17/04/2026 10:15:00,""BZN|IT-North"",""Without Sequence"",""128.95"","""","""""
"17/04/2026 10:15:00 - 17/04/2026 10:30:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"17/04/2026 10:30:00 - 17/04/2026 10:45:00,""BZN|IT-North"",""Without Sequence"",""112.20"","""","""""
"17/04/2026 10:45:00 - 17/04/2026 11:00:00,""BZN|IT-North"",""Without Sequence"",""110.51"","""","""""
"17/04/2026 11:00:00 - 17/04/2026 11:15:00,""BZN|IT-North"",""Without Sequence"",""98.88"","""","""""
"17/04/2026 11:15:00 - 17/04/2026 11:30:00,""BZN|IT-North"",""Without Sequence"",""90.00"","""","""""
"17/04/2026 11:30:00 - 17/04/2026 11:45:00,""BZN|IT-North"",""Without Sequence"",""85.70"","""","""""
"17/04/2026 11:45:00 - 17/04/2026 12:00:00,""BZN|IT-North"",""Without Sequence"",""75.63"","""","""""
"17/04/2026 12:00:00 - 17/04/2026 12:15:00,""BZN|IT-North"",""Without Sequence"",""55.20"","""","""""
"17/04/2026 12:15:00 - 17/04/2026 12:30:00,""BZN|IT-North"",""Without Sequence"",""48.00"","""","""""
"17/04/2026 12:30:00 - 17/04/2026 12:45:00,""BZN|IT-North"",""Without Sequence"",""39.27"","""","""""
"17/04/2026 12:45:00 - 17/04/2026 13:00:00,""BZN|IT-North"",""Without Sequence"",""35.00"","""","""""
"17/04/2026 13:00:00 - 17/04/2026 13:15:00,""BZN|IT-North"",""Without Sequence"",""38.99"","""","""""
"17/04/2026 13:15:00 - 17/04/2026 13:30:00,""BZN|IT-North"",""Without Sequence"",""38.99"","""","""""
"17/04/2026 13:30:00 - 17/04/2026 13:45:00,""BZN|IT-North"",""Without Sequence"",""43.04"","""","""""
"17/04/2026 13:45:00 - 17/04/2026 14:00:00,""BZN|IT-North"",""Without Sequence"",""43.28"","""","""""
"17/04/2026 14:00:00 - 17/04/2026 14:15:00,""BZN|IT-North"",""Without Sequence"",""47.17"","""","""""
"17/04/2026 14:15:00 - 17/04/2026 14:30:00,""BZN|IT-North"",""Without Sequence"",""53.00"","""","""""
"17/04/2026 14:30:00 - 17/04/2026 14:45:00,""BZN|IT-North"",""Without Sequence"",""55.05"","""","""""
"17/04/2026 14:45:00 - 17/04/2026 15:00:00,""BZN|IT-North"",""Without Sequence"",""58.88"","""","""""
"17/04/2026 15:00:00 - 17/04/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""60.92"","""","""""
"17/04/2026 15:15:00 - 17/04/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""64.57"","""","""""
"17/04/2026 15:30:00 - 17/04/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""71.08"","""","""""
"17/04/2026 15:45:00 - 17/04/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""83.00"","""","""""
"17/04/2026 16:00:00 - 17/04/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""83.00"","""","""""
"17/04/2026 16:15:00 - 17/04/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""84.47"","""","""""
"17/04/2026 16:30:00 - 17/04/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""90.87"","""","""""
"17/04/2026 16:45:00 - 17/04/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""106.46"","""","""""
"17/04/2026 17:00:00 - 17/04/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""103.00"","""","""""
"17/04/2026 17:15:00 - 17/04/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""105.62"","""","""""
"17/04/2026 17:30:00 - 17/04/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""110.84"","""","""""
"17/04/2026 17:45:00 - 17/04/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""126.39"","""","""""
"17/04/2026 18:00:00 - 17/04/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""114.91"","""","""""
"17/04/2026 18:15:00 - 17/04/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""126.39"","""","""""
"17/04/2026 18:30:00 - 17/04/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""143.36"","""","""""
"17/04/2026 18:45:00 - 17/04/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""143.91"","""","""""
"17/04/2026 19:00:00 - 17/04/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""135.21"","""","""""
"17/04/2026 19:15:00 - 17/04/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""143.18"","""","""""
"17/04/2026 19:30:00 - 17/04/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""154.60"","""","""""
"17/04/2026 19:45:00 - 17/04/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""175.78"","""","""""
"17/04/2026 20:00:00 - 17/04/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""158.59"","""","""""
"17/04/2026 20:15:00 - 17/04/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""155.78"","""","""""
"17/04/2026 20:30:00 - 17/04/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""150.27"","""","""""
"17/04/2026 20:45:00 - 17/04/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""143.36"","""","""""
"17/04/2026 21:00:00 - 17/04/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""148.76"","""","""""
"17/04/2026 21:15:00 - 17/04/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""137.78"","""","""""
"17/04/2026 21:30:00 - 17/04/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""133.00"","""","""""
"17/04/2026 21:45:00 - 17/04/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""120.32"","""","""""
"17/04/2026 22:00:00 - 17/04/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""139.40"","""","""""
"17/04/2026 22:15:00 - 17/04/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""127.23"","""","""""
"17/04/2026 22:30:00 - 17/04/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""119.87"","""","""""
"17/04/2026 22:45:00 - 17/04/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""117.21"","""","""""
"17/04/2026 23:00:00 - 17/04/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""118.00"","""","""""
"17/04/2026 23:15:00 - 17/04/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""118.00"","""","""""
"17/04/2026 23:30:00 - 17/04/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""118.00"","""","""""
"17/04/2026 23:45:00 - 18/04/2026 00:00:00,""BZN|IT-North"",""Without Sequence"",""111.19"","""","""""
"18/04/2026 00:00:00 - 18/04/2026 00:15:00,""BZN|IT-North"",""Without Sequence"",""125.00"","""","""""
"18/04/2026 00:15:00 - 18/04/2026 00:30:00,""BZN|IT-North"",""Without Sequence"",""119.78"","""","""""
"18/04/2026 00:30:00 - 18/04/2026 00:45:00,""BZN|IT-North"",""Without Sequence"",""115.85"","""","""""
"18/04/2026 00:45:00 - 18/04/2026 01:00:00,""BZN|IT-North"",""Without Sequence"",""114.41"","""","""""
